JobTime,TR_PRESS,TR_PRESS2,SLUR_RATE,SLUR_RATE2,CFLD_RATE,PROP_CON,BH_PROP_CON,TMT_CFLD,TMT_PROP,BH_PRESS,PROP_CON2,HVFR_Conc,J218_conc,JOB_PROP,POD_CR_LIQ1_CONC_RAW,Biocide_Conc,NET_PRESS,NS_TIMER,JOB_SLUR,JOB_CFLD,J609W_CONC
#NULL,PSI,PSI,B/M,B/M,B/M,PPAC,PPAC,BBL,LB,PSI,PPAC,G/MG,LKGA,LB,G/MG,G/MG,PSI,MIN,BBL,BBL,G/MG
28:10:15:10:47:36,-35.8199,-1.20168,0,1.37655,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:47:37,-36.106,-1.20168,0,1.3632,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:47:38,-36.3921,-0.0572783,0,1.35119,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:47:39,-35.8199,-1.48778,0,1.37255,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:47:40,-35.8199,-0.915582,0,1.37922,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:47:41,-36.106,-1.48778,0,1.35118,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:47:42,-36.3921,-0.343379,0,1.34718,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:47:43,-36.106,-0.343379,0,1.35786,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:47:44,-36.106,-0.343379,0,1.37522,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:47:45,-35.8199,-0.629481,0,1.39124,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:47:46,-35.5338,-0.915582,0,1.38056,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:47:47,-35.5338,-0.915582,0,1.38723,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:47:48,-36.3921,-0.915582,0,1.39925,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:47:49,-35.2477,-0.629481,0,1.4086,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:47:50,-36.3921,-0.343379,0,1.42462,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:47:51,-35.8199,-1.20168,0,1.41794,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:47:52,-35.8199,-1.20168,0,1.41928,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:47:53,-36.106,-0.915582,0,1.39792,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:47:54,-35.8199,-0.915582,0,1.36988,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:47:55,-35.5338,-1.48778,0,1.35386,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:47:56,-36.6782,-1.20168,0,1.3632,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:47:57,-36.106,-0.915582,0,1.37522,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:47:58,-36.106,-0.629481,0,1.38857,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:47:59,-36.106,-1.20168,0,1.37655,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:48:00,-35.5338,-1.48778,0,1.39525,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:48:01,-36.3921,-0.915582,0,1.39124,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:48:02,-35.5338,-1.48778,0,1.37522,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:48:03,-36.106,-0.915582,0,1.3632,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:48:04,-35.5338,-1.20168,0,1.35519,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:48:05,-35.8199,-0.915582,0,1.34451,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:48:06,-35.8199,-1.20168,0,1.34718,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:48:07,-35.5338,-0.629481,0,1.35386,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:48:08,-35.8199,-0.915582,0,1.36721,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:48:09,-36.3921,-0.915582,0,1.34718,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:48:10,-36.106,-0.915582,0,1.34718,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:48:11,-36.6782,-0.629481,0,1.32448,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:48:12,-35.8199,-1.20168,0,1.32048,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:48:13,-35.2477,-0.629481,0,1.33116,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:48:14,-35.8199,-0.629481,0,1.34718,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:48:15,-35.8199,-1.48778,0,1.37923,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:48:16,-35.5338,-0.915582,0,1.38323,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:48:17,-35.8199,-0.915582,0,1.38056,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:48:18,-35.8199,-0.343379,0,1.3859,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:48:19,-36.106,-0.343379,0,1.37388,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:48:20,-35.5338,-1.20168,0,1.34852,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:48:21,-35.8199,-0.915582,0,1.35252,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:48:22,-35.8199,-0.915582,0,1.34184,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:48:23,-35.8199,-1.20168,0,1.33783,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:48:24,-35.8199,-1.48778,0,1.35119,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:48:25,-35.8199,-0.629481,0,1.37121,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:48:26,-35.8199,-0.629481,0,1.38056,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:48:27,-35.8199,-0.343379,0,1.3859,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:48:28,-35.8199,-0.915582,0,1.38991,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:48:29,-36.9643,-0.343379,0,1.37522,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:48:30,-35.8199,-0.629481,0,1.36587,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:48:31,-36.6782,-0.343379,0,1.36454,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:48:32,-35.8199,-0.629481,0,1.34184,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:48:33,-35.5338,-1.20168,0,1.33783,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:48:34,-35.8199,-0.629481,0,1.32715,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:48:35,-35.8199,-0.915582,0,1.32582,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:48:36,-36.106,-0.915582,0,1.31914,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:48:37,-35.8199,-0.343379,0,1.34318,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:48:38,-35.5338,-0.629481,0,1.34718,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:48:39,-36.6782,-0.629481,0,1.34318,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:48:40,-36.106,-0.629481,0,1.32582,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:48:41,-35.5338,-1.20168,0,1.32715,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:48:42,-36.6782,-0.343379,0,1.35386,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:48:43,-35.8199,-1.20168,0,1.3592,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:48:44,-36.3921,-0.629481,0,1.36454,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:48:45,-35.8199,-0.915582,0,1.35118,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:48:46,-35.8199,-0.629481,0,1.34317,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:48:47,-36.106,-0.629481,0,1.35653,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:48:48,-36.106,-0.629481,0,1.36988,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:48:49,-35.5338,-0.629481,0,1.39525,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:48:50,-36.3921,-0.629481,0,1.38723,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:48:51,-35.8199,-0.629481,0,1.36855,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:48:52,-36.106,-0.343379,0,1.34318,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:48:53,-35.5338,-0.915582,0,1.34184,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:48:54,-36.106,-0.629481,0,1.34184,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:48:55,-35.8199,-0.0572783,0,1.34318,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:48:56,-35.8199,-0.915582,0,1.32448,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:48:57,-36.106,-0.629481,0,1.32982,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:48:58,-35.2477,-0.629481,0,1.32982,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:48:59,-35.8199,-0.343379,0,1.3632,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:49:00,-36.3921,-0.629481,0,1.36187,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:49:01,-36.3921,-0.915582,0,1.35386,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:49:02,-36.106,-0.0572783,0,1.35786,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:49:03,-35.5338,-0.343379,0,1.3592,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:49:04,-35.5338,-1.20168,0,1.3592,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:49:05,-36.106,-0.915582,0,1.34318,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:49:06,-35.5338,-1.20168,0,1.33383,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:49:07,-35.8199,-0.915582,0,1.3365,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:49:08,-35.8199,-1.20168,0,1.31247,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:49:09,-35.8199,-0.629481,0,1.31246,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:49:10,-36.3921,-0.343379,0,1.30178,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:49:11,-36.106,-1.20168,0,1.29244,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:49:12,-36.106,-0.629481,0,1.29644,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:49:13,-36.106,-0.915582,0,1.31914,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:49:14,-35.8199,-0.915582,0,1.36454,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:49:15,-36.106,-1.20168,0,1.36053,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:49:16,-35.5338,-0.629481,0,1.35252,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:49:17,-35.8199,-0.915582,0,1.34184,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:49:18,-35.2477,-0.629481,0,1.32315,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:49:19,-35.5338,-0.915582,0,1.31246,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:49:20,-35.2477,-0.915582,0,1.31914,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:49:21,-35.8199,-0.629481,0,1.32849,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:49:22,-35.8199,-1.48778,0,1.35386,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:49:23,-35.5338,-0.629481,0,1.37789,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:49:24,-36.106,-1.20168,0,1.39525,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:49:25,-34.9616,-1.48778,0,1.39391,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:49:26,-36.106,-0.915582,0,1.40059,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:49:27,-35.8199,-1.20168,0,1.39792,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:49:28,-35.8199,-0.629481,0,1.37923,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:49:29,-35.5338,-1.48778,0,1.38991,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:49:30,-36.3921,-0.629481,0,1.40059,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:49:31,-35.8199,-0.629481,0,1.40726,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:49:32,-35.8199,-1.48778,0,1.41394,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:49:33,-36.106,-0.343379,0,1.42863,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:49:34,-36.106,-1.20168,0,1.41394,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:49:35,-35.8199,-1.20168,0,1.39792,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:49:36,-35.2477,-0.915582,0,1.39658,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:49:37,-35.5338,-1.48778,0,1.41127,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:49:38,-35.5338,-1.77389,0,1.41527,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:49:39,-35.8199,-0.0572783,0,1.40192,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:49:40,-35.5338,-0.915582,0,1.37655,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:49:41,-35.8199,-0.915582,0,1.35653,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:49:42,-35.5338,-1.20168,0,1.3592,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:49:43,-36.3921,-0.915582,0,1.37121,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:49:44,-35.2477,-0.629481,0,1.40726,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:49:45,-34.9616,-1.48778,0,1.41527,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:49:46,-35.5338,-1.20168,0,1.39925,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:49:47,-35.2477,-1.20168,0,1.38323,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:49:48,-35.8199,-1.20168,0,1.36588,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:49:49,-34.9616,-0.915582,0,1.37388,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:49:50,-35.8199,-0.915582,0,1.3819,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:49:51,-35.2477,-0.915582,0,1.37656,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:49:52,-35.2477,-0.0572783,0,1.36187,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:49:53,-35.5338,-1.48778,0,1.36588,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:49:54,-34.9616,-0.629481,0,1.34318,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:49:55,-36.3921,-0.629481,0,1.32315,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:49:56,-34.6755,-1.48778,0,1.32982,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:49:57,-35.8199,-0.343379,0,1.3632,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:49:58,-35.5338,-0.915582,0,1.36587,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:49:59,-35.2477,-1.20168,0,1.36587,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:50:00,-35.8199,-0.915582,0,1.37121,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:50:01,-35.2477,-1.20168,0,1.36187,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:50:02,-35.2477,-1.20168,0,1.35519,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:50:03,-35.5338,-0.915582,0,1.33784,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:50:04,-36.3921,-1.20168,0,1.3592,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:50:05,-35.5338,-0.343379,0,1.37121,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:50:06,-35.2477,-1.48778,0,1.38056,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:50:07,-35.8199,-0.629481,0,1.39658,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:50:08,-35.8199,-1.77389,0,1.41661,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:50:09,-35.2477,-0.915582,0,1.42863,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:50:10,-35.8199,-1.48778,0,1.41394,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:50:11,-34.9616,-2.34609,0,1.38723,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:50:12,-35.2477,-1.77389,0,1.36855,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:50:13,-34.9616,-1.48778,0,1.34718,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:50:14,-35.2477,-1.20168,0,1.34585,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:50:15,-35.2477,-0.915582,0,1.34585,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:50:16,-35.2477,-1.77389,0,1.36988,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:50:17,-35.8199,-1.20168,0,1.37121,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:50:18,-35.8199,-1.48778,0,1.3859,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:50:19,-36.106,-0.629481,0,1.37922,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:50:20,-36.3921,-0.915582,0,1.35252,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:50:21,-36.3921,-0.629481,0,1.3365,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:50:22,-36.106,-0.629481,0,1.32181,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:50:23,-36.106,-0.629481,0,1.31514,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:50:24,-35.8199,-0.343379,0,1.31647,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:50:25,-36.6782,-0.915582,0,1.3138,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:50:26,-35.8199,-0.629481,0,1.30312,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:50:27,-36.106,-0.0572783,0,1.30713,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
28:10:15:10:50:28,-36.106,-0.629481,0,1.31647,0,0,0,1.305,0,3247.24,0,0,0,0,0,0,-4240.89,0,1.30451,1.305,0
